5850027,X,A,8,20190304
5000778,G,A,15,20190304
4289002,C,C,17,20190304
*,S,A,17,20190304
9858032,X,A,24,20190304
*,S,A,16,20190304
5742991,S,A,18,20190304
*,S,S,19,20190304
*,S,A,17,20190304
4293911,D,A,12,20190304
4514859,X,A,18,20190304
9767000,C,A,8,20190304
*,S,S,20,20190304
9602425,G,A,19,20190304
9547914,S,A,13,20190304
4544364,S,S,9,20190304
9529753,G,A,16,20190304
9952506,D,A,21,20190304
2749935,C,A,20,20190304
8044916,X,A,9,20190304
6105866,S,S,14,20190304
1511690,C,A,16,20190304
2430438,X,A,11,20190304
7483667,S,A,23,20190304
5163362,D,A,14,20190304
7327511,C,A,13,20190304
9175446,C,S,18,20190304
*,S,A,12,20190304
1898151,G,A,15,20190304
1683218,C,C,17,20190304
2300407,C,A,4,20190304
1571342,X,A,8,20190304
*,S,A,19,20190304
2940026,S,A,18,20190304
*,S,A,17,20190304
*,S,A,7,20190304
*,S,A,16,20190304
2736204,X,A,18,20190304
2035101,C,A,8,20190304
*,S,A,17,20190304
*,S,A,13,20190304
5642628,G,A,16,20190304
8592457,S,S,9,20190304
9075538,G,A,20,20190304
6846046,X,A,17,20190304
2611548,G,A,13,20190304
5557076,X,A,9,20190304
4290232,S,S,14,20190304
*,S,A,22,20190304
3006935,C,A,20,20190304
9669159,C,A,13,20190304
3213617,D,A,14,20190304
9524873,C,A,16,20190304
4148478,C,A,7,20190304
5308819,C,A,23,20190304
6599412,G,A,15,20190304
8895019,C,C,17,20190304
8620492,S,A,19,20190304
*,S,A,12,20190304
*,S,S,17,20190304
3136611,S,A,18,20190304
*,S,A,5,20190304
2136151,S,S,20,20190304
*,S,A,19,20190304
2286851,X,A,18,20190304
3577622,C,A,8,20190304
*,S,A,7,20190304
*,S,A,16,20190304
1697024,X,A,20,20190304
7045140,S,S,9,20190304
4315417,G,A,17,20190304
6711071,S,S,7,20190304
2474250,G,A,16,20190304
4011871,X,A,9,20190304
7451277,S,S,14,20190304
2824478,X,A,17,20190304
3184991,G,A,13,20190304
8341200,C,A,16,20190304
8640689,D,A,14,20190304
7176014,C,A,22,20190304
*,S,C,10,20190304
6954483,C,A,13,20190304
7251990,G,A,15,20190304
3298948,C,C,17,20190304
3710419,C,A,7,20190304
8084042,X,A,24,20190304
*,S,A,6,20190304
1571774,S,A,18,20190304
*,S,S,19,20190304
*,S,A,8,20190304
*,S,S,17,20190304
2323100,X,A,18,20190304
2334284,C,A,8,20190304
*,S,S,20,20190304
7909329,G,A,19,20190304
8366619,G,A,17,20190304
8946121,S,S,9,20190304
*,S,A,7,20190304
9558640,D,A,21,20190304
6673943,C,A,20,20190304
3847798,X,A,9,20190304
5180885,S,S,14,20190304
5984908,G,A,7,20190304
3253123,X,A,16,20190304
8402615,S,A,23,20190304
5641580,D,A,14,20190304
8593844,X,A,17,20190304
5837685,C,S,18,20190304
1707419,D,A,16,20190304
7703419,G,A,15,20190304
7246193,C,C,17,20190304
*,S,C,10,20190304
8945462,C,A,13,20190304
*,S,A,19,20190304
3007869,S,A,18,20190304
2139306,C,A,7,20190304
5373795,S,A,11,20190304
*,S,A,6,20190304
8148042,X,A,18,20190304
5353241,C,A,8,20190304
*,S,A,8,20190304
*,S,S,17,20190304
*,S,A,7,20190304
1861730,S,S,9,20190304
7202491,G,A,20,20190304
3994915,G,S,8,20190304
2493659,G,A,17,20190304
4804540,X,A,9,20190304
9869278,S,S,14,20190304
*,S,A,22,20190304
5217905,C,A,20,20190304
8653301,X,C,17,20190304
5148720,D,A,14,20190304
5225348,G,A,7,20190304
6460902,X,A,12,20190304
5209130,C,A,23,20190304
9025198,G,A,15,20190304
4815542,C,C,17,20190304
8089287,S,A,19,20190304
*,S,A,17,20190304
5936256,C,A,7,20190304
9456159,S,A,18,20190304
1948399,G,C,10,20190304
6728628,S,S,20,20190304
*,S,A,19,20190304
2160227,X,A,18,20190304
1236675,C,A,8,20190304
8735736,S,A,11,20190304
*,S,A,6,20190304
4755373,X,A,20,20190304
9271637,S,S,9,20190304
*,S,A,8,20190304
*,S,A,12,20190304
*,S,A,7,20190304
9918133,X,A,9,20190304
4262278,S,S,14,20190304
9491397,G,A,8,20190304
8175230,G,A,17,20190304
7958059,G,A,7,20190304
1127715,D,A,14,20190304
5290682,C,A,22,20190304
7780497,D,A,15,20190304
9760835,C,C,17,20190304
9050402,G,A,15,20190304
5248954,C,C,17,20190304
1628811,C,A,12,20190304
1895024,X,A,24,20190304
7841947,X,A,10,20190304
9233913,S,A,18,20190304
*,S,S,19,20190304
*,S,A,13,20190304
7364995,D,A,7,20190304
7036811,X,A,18,20190304
7440460,C,A,8,20190304
*,S,S,20,20190304
3493827,G,A,19,20190304
*,S,A,8,20190304
4102173,S,S,9,20190304
*,S,A,11,20190304
6842164,D,A,21,20190304
2039252,C,A,20,20190304
3699406,X,A,9,20190304
8170786,S,S,14,20190304
*,S,A,12,20190304
*,S,A,7,20190304
2041801,S,A,23,20190304
6973958,D,A,14,20190304
9992886,G,A,8,20190304
4441951,C,S,18,20190304
4953746,G,A,7,20190304
5068275,G,A,15,20190304
9112561,C,C,17,20190304
*,S,A,16,20190304
3420000,C,C,17,20190304
*,S,A,19,20190304
8914926,S,A,18,20190304
4222306,C,A,12,20190304
*,S,A,16,20190304
9670474,X,A,10,20190304
9025537,X,A,18,20190304
1319359,C,A,8,20190304
*,S,A,13,20190304
*,S,A,8,20190304
*,S,A,11,20190304
8897138,S,S,9,20190304
5271411,G,A,20,20190304
7052131,X,A,13,20190304
*,S,C,8,20190304
1686654,X,A,9,20190304
9639773,S,S,14,20190304
*,S,A,22,20190304
7559065,C,A,20,20190304
9312128,G,A,8,20190304
6815575,D,A,14,20190304
*,S,A,12,20190304
1753323,S,A,17,20190304
4315662,C,A,23,20190304
2655207,G,A,15,20190304
3620327,C,C,17,20190304
4698008,S,A,19,20190304
5620434,X,A,7,20190304
4947626,C,A,12,20190304
2280257,S,A,18,20190304
*,S,A,16,20190304
3944080,S,S,20,20190304
*,S,A,19,20190304
5134036,X,A,18,20190304
7099078,C,A,8,20190304
6135363,G,A,16,20190304
9686904,C,A,10,20190304
8008742,X,A,20,20190304
8245713,S,S,9,20190304
8384102,S,A,13,20190304
6466109,C,A,16,20190304
6063667,G,A,11,20190304
6770142,X,A,9,20190304
1144396,S,S,14,20190304
5579721,X,A,13,20190304
*,S,C,8,20190304
*,S,A,12,20190304
3016222,D,A,14,20190304
2422065,C,A,22,20190304
3224438,X,A,3,20190304
6521481,X,A,8,20190304
3147014,G,A,15,20190304
8106388,C,C,17,20190304
*,S,A,17,20190304
7635700,X,A,24,20190304
*,S,A,16,20190304
2169376,S,A,18,20190304
*,S,S,19,20190304
*,S,A,17,20190304
1430583,D,A,12,20190304
2768737,X,A,18,20190304
4196169,C,A,8,20190304
*,S,S,20,20190304
7258997,G,A,19,20190304
8238450,S,A,13,20190304
5812297,S,S,9,20190304
1094444,G,A,16,20190304
5580443,D,A,21,20190304
1986464,C,A,20,20190304
8035297,X,A,9,20190304
9944796,S,S,14,20190304
2416852,C,A,16,20190304
7843102,X,A,11,20190304
7905288,S,A,23,20190304
1600198,D,A,14,20190304
1175567,C,A,13,20190304
6775606,C,S,18,20190304
*,S,A,12,20190304
8013452,G,A,15,20190304
5691639,C,C,17,20190304
7607182,C,A,4,20190304
3654942,X,A,8,20190304
*,S,A,19,20190304
3636762,S,A,18,20190304
*,S,A,17,20190304
*,S,A,7,20190304
*,S,A,16,20190304
9551097,X,A,18,20190304
2716590,C,A,8,20190304
*,S,A,17,20190304
*,S,A,13,20190304
8171356,G,A,16,20190304
2781399,S,S,9,20190304
1316525,G,A,20,20190304
3728830,X,A,17,20190304
9435947,G,A,13,20190304
9291916,X,A,9,20190304
4425021,S,S,14,20190304
*,S,A,22,20190304
4015206,C,A,20,20190304
8840812,C,A,13,20190304
4768594,D,A,14,20190304
8814682,C,A,16,20190304
8335922,C,A,7,20190304
7903674,C,A,23,20190304
8596561,G,A,15,20190304
7430708,C,C,17,20190304
1387188,S,A,19,20190304
*,S,A,12,20190304
*,S,S,17,20190304
5432198,S,A,18,20190304
*,S,A,5,20190304
2776176,S,S,20,20190304
*,S,A,19,20190304
9205029,X,A,18,20190304
6958352,C,A,8,20190304
*,S,A,7,20190304
*,S,A,16,20190304
9253173,X,A,20,20190304
9634557,S,S,9,20190304
4618081,G,A,17,20190304
2253195,S,S,7,20190304
9802515,G,A,16,20190304
3570332,X,A,9,20190304
3320205,S,S,14,20190304
4599615,X,A,17,20190304
7792513,G,A,13,20190304
9128440,C,A,16,20190304
3795380,D,A,14,20190304
1293072,C,A,22,20190304
*,S,C,10,20190304
7258382,C,A,13,20190304
3878367,G,A,15,20190304
9586235,C,C,17,20190304
2173054,C,A,7,20190304
6184122,C,A,24,20190304
*,S,A,6,20190304
7418819,S,A,18,20190304
*,S,S,19,20190304
*,S,A,8,20190304
*,S,S,17,20190304
9434730,X,A,18,20190304
7829929,C,A,8,20190304
*,S,S,20,20190304
6235325,G,A,19,20190304
3928812,G,A,17,20190304
6250278,S,S,9,20190304
*,S,A,7,20190304
7055876,D,A,21,20190304
7737353,C,A,20,20190304
4711412,X,A,9,20190304
4619267,S,S,14,20190304
7220156,G,A,7,20190304
2030481,X,A,16,20190304
3521248,S,A,23,20190304
4622843,D,A,14,20190304
5956169,X,A,17,20190304
4161978,C,S,18,20190304
4744933,D,A,16,20190304
4041574,G,A,15,20190304
1277068,C,C,17,20190304
*,S,C,10,20190304
4001396,C,A,13,20190304
*,S,A,19,20190304
9356394,S,A,18,20190304
9391270,C,A,7,20190304
8099649,S,A,11,20190304
*,S,A,6,20190304
9866932,X,A,18,20190304
8736345,C,A,8,20190304
*,S,A,8,20190304
*,S,S,17,20190304
*,S,A,7,20190304
4256377,S,S,9,20190304
8201472,G,A,20,20190304
9787155,G,S,8,20190304
3461949,G,A,17,20190304
7903699,X,A,9,20190304
6084831,S,S,14,20190304
*,S,A,22,20190304
4110754,C,A,20,20190304
1727093,X,C,17,20190304
3732256,D,A,14,20190304
5299445,G,A,7,20190304
8370183,X,A,12,20190304
2638681,C,A,23,20190304
8888703,G,A,15,20190304
1659596,C,C,17,20190304
3658580,S,A,19,20190304
*,S,A,17,20190304
3744421,C,A,7,20190304
1687802,S,A,18,20190304
4143169,G,C,10,20190304
1794844,S,S,20,20190304
*,S,A,19,20190304
9925924,X,A,18,20190304
7809739,C,A,8,20190304
3262821,S,A,11,20190304
*,S,A,6,20190304
9836564,X,A,20,20190304
3526605,S,S,9,20190304
*,S,A,8,20190304
*,S,A,12,20190304
*,S,A,7,20190304
3547616,X,A,9,20190304
7281865,S,S,14,20190304
7267949,G,A,8,20190304
5721533,G,A,17,20190304
1017532,G,A,7,20190304
9362111,D,A,14,20190304
2490269,C,A,22,20190304
5329951,D,A,15,20190304
5812167,C,C,17,20190304
1143027,G,A,15,20190304
2191649,C,C,17,20190304
6117592,C,A,12,20190304
3481387,C,A,24,20190304
1105669,X,A,10,20190304
8295492,S,A,18,20190304
*,S,S,19,20190304
*,S,A,13,20190304
7894752,D,A,7,20190304
6831512,X,A,18,20190304
1746208,C,A,8,20190304
*,S,S,20,20190304
5845292,G,A,19,20190304
*,S,A,8,20190304
6509204,S,S,9,20190304
*,S,A,11,20190304
2934979,D,A,21,20190304
4474955,C,A,20,20190304
5886407,X,A,9,20190304
9434020,S,S,14,20190304
*,S,A,12,20190304
*,S,A,7,20190304
1483830,S,A,23,20190304
2753590,D,A,14,20190304
9367208,G,A,8,20190304
1640774,C,S,18,20190304
2541222,G,A,7,20190304
8499805,G,A,15,20190304
4343403,C,C,17,20190304
*,S,A,16,20190304
6924458,C,C,17,20190304
*,S,A,19,20190304
3500295,S,A,18,20190304
8108576,C,A,12,20190304
*,S,A,16,20190304
6531100,X,A,10,20190304
9157687,X,A,18,20190304
3669327,C,A,8,20190304
*,S,A,13,20190304
*,S,A,8,20190304
*,S,A,11,20190304
6420521,S,S,9,20190304
4351114,G,A,20,20190304
2838031,X,A,13,20190304
*,S,C,8,20190304
4813124,X,A,9,20190304
8405016,S,S,14,20190304
*,S,A,22,20190304
6513969,C,A,20,20190304
5168915,G,A,8,20190304
9117306,D,A,14,20190304
*,S,A,12,20190304
5727358,S,A,17,20190304
9372952,C,A,23,20190304
8026591,G,A,15,20190304
9833597,C,C,17,20190304
1208526,S,A,19,20190304
6679594,X,A,7,20190304
1843678,C,A,12,20190304
6094695,S,A,18,20190304
*,S,A,16,20190304
8373687,S,S,20,20190304
*,S,A,19,20190304
3254300,X,A,18,20190304
7946790,C,A,8,20190304
7429967,G,A,16,20190304
6485702,C,A,10,20190304
5576716,X,A,20,20190304
3145528,S,S,9,20190304
4585546,S,A,13,20190304
6203153,C,A,16,20190304
5534934,G,A,11,20190304
8629212,X,A,9,20190304
4630081,S,S,14,20190304
1309082,X,A,13,20190304
*,S,C,8,20190304
*,S,A,12,20190304
2627595,D,A,14,20190304
3758758,C,A,22,20190304
2163190,X,A,3,20190304
7083437,X,A,8,20190304
6949561,G,A,15,20190304
8562792,N,C,17,20190304
*,S,A,17,20190304
7794471,C,A,24,20190304
*,S,A,16,20190304
6405820,S,A,18,20190304
*,S,S,19,20190304
*,S,A,17,20190304
8676184,D,A,12,20190304
8071329,X,A,18,20190304
2931255,C,A,8,20190304
*,S,S,20,20190304
9321389,G,A,19,20190304
2575202,S,A,13,20190304
3092368,S,S,9,20190304
5216058,G,A,16,20190304
2439113,D,A,21,20190304
6785792,C,A,20,20190304
5213763,X,A,9,20190304
8174456,S,S,14,20190304
7078040,C,A,16,20190304
4511502,X,A,11,20190304
8479000,S,A,23,20190304
5259758,D,A,14,20190304
9478065,C,A,13,20190304
2882860,C,S,18,20190304
*,S,A,12,20190304
5957650,G,A,15,20190304
9778280,C,C,17,20190304
6906193,C,A,4,20190304
2827841,X,A,8,20190304
*,S,A,19,20190304
8098443,S,A,18,20190304
*,S,A,17,20190304
*,S,A,7,20190304
*,S,A,16,20190304
9578690,X,A,18,20190304
3418328,C,A,8,20190304
*,S,A,17,20190304
*,S,A,13,20190304
5416385,G,A,16,20190304
7539825,S,S,9,20190304
5066780,G,A,20,20190304
4114877,X,A,17,20190304
4519726,G,A,13,20190304
4153778,X,A,9,20190304
6949346,S,S,14,20190304
*,S,A,22,20190304
4606354,C,A,20,20190304
7478257,C,A,13,20190304
2981889,D,A,14,20190304
4354875,C,A,16,20190304
5189674,C,A,7,20190304
2264235,C,A,23,20190304
8299902,G,A,15,20190304
8176368,C,C,17,20190304
2416112,S,A,19,20190304
*,S,A,12,20190304
*,S,S,17,20190304
4611326,S,A,18,20190304
*,S,A,5,20190304
1192373,S,S,20,20190304
*,S,A,19,20190304
6889070,X,A,18,20190304
1020719,C,A,8,20190304
*,S,A,7,20190304
*,S,A,16,20190304
5107140,X,A,20,20190304
9138866,S,S,9,20190304
1761470,G,A,17,20190304
9345248,S,S,7,20190304
4205400,G,A,16,20190304
4664082,X,A,9,20190304
5788549,S,S,14,20190304
2585931,X,A,17,20190304
3053604,G,A,13,20190304
2122328,C,A,16,20190304
6882757,D,A,14,20190304
4999828,C,A,22,20190304
*,S,C,10,20190304
1565353,C,A,13,20190304
2213290,G,A,15,20190304
3319220,C,C,17,20190304
1815316,C,A,7,20190304
8348672,C,A,24,20190304
*,S,A,6,20190304
1642568,S,A,18,20190304
*,S,S,19,20190304
*,S,A,8,20190304
*,S,S,17,20190304
9194200,X,A,18,20190304
6256608,C,A,8,20190304
*,S,S,20,20190304
5462110,G,A,19,20190304
2456442,G,A,17,20190304
1667928,S,S,9,20190304
*,S,A,7,20190304
5736264,D,A,21,20190304
7516487,C,A,20,20190304
5516558,X,A,9,20190304
7865911,S,S,14,20190304
6561895,G,A,7,20190304
6002089,X,A,16,20190304
7457034,S,A,23,20190304
7910552,D,A,14,20190304
5004791,X,A,17,20190304
9383214,C,S,18,20190304
1888354,D,A,16,20190304
9087508,G,A,15,20190304
2497976,C,C,17,20190304
*,S,C,10,20190304
4510980,C,A,13,20190304
*,S,A,19,20190304
5428339,S,A,18,20190304
6467522,C,A,7,20190304
5747734,S,A,11,20190304
*,S,A,6,20190304
7783343,X,A,18,20190304
5221185,C,A,8,20190304
*,S,A,8,20190304
*,S,S,17,20190304
*,S,A,7,20190304
5432585,S,S,9,20190304
7882346,G,A,20,20190304
3133838,G,S,8,20190304
3736527,G,A,17,20190304
3321918,X,A,9,20190304
7549384,S,S,14,20190304
*,S,A,22,20190304
4380061,C,A,20,20190304
8058321,X,C,17,20190304
6177874,D,A,14,20190304
1363851,G,A,7,20190304
8231912,X,A,12,20190304
2788161,C,A,23,20190304
5772149,G,A,15,20190304
4411150,C,C,17,20190304
9286301,S,A,19,20190304
*,S,A,17,20190304
5795553,C,A,7,20190304
3685507,S,A,18,20190304
5596961,G,C,10,20190304
8638534,S,S,20,20190304
*,S,A,19,20190304
7309295,X,A,18,20190304
9855081,C,A,8,20190304
8660364,S,A,11,20190304
*,S,A,6,20190304
3727475,X,A,20,20190304
6949808,S,S,9,20190304
*,S,A,8,20190304
*,S,A,12,20190304
*,S,A,7,20190304
2502960,X,A,9,20190304
2639434,S,S,14,20190304
2652948,G,A,8,20190304
3162388,G,A,17,20190304
1077697,G,A,7,20190304
7217906,D,A,14,20190304
2615892,C,A,22,20190304
2500338,D,A,15,20190304
5536702,C,C,17,20190304
1395360,G,A,15,20190304
7599182,C,C,17,20190304
5435779,C,A,12,20190304
8834724,C,A,24,20190304
5832108,X,A,10,20190304
4104768,S,A,18,20190304
*,S,S,19,20190304
*,S,A,13,20190304
9196140,D,A,7,20190304
8186647,X,A,18,20190304
6582691,C,A,8,20190304
*,S,S,20,20190304
5912828,G,A,19,20190304
*,S,A,8,20190304
9723715,S,S,9,20190304
*,S,A,11,20190304
8975048,D,A,21,20190304
5814330,C,A,20,20190304
8754456,X,A,9,20190304
1857204,S,S,14,20190304
*,S,A,12,20190304
*,S,A,7,20190304
8857998,S,A,23,20190304
9692387,D,A,14,20190304
6657005,G,A,8,20190304
2090828,C,S,18,20190304
1885395,G,A,7,20190304
3063461,G,A,15,20190304
8633268,C,C,17,20190304
*,S,A,16,20190304
6805333,C,C,17,20190304
*,S,A,19,20190304
5844444,S,A,18,20190304
3876557,C,A,12,20190304
*,S,A,16,20190304
7178158,X,A,10,20190304
7628687,X,A,18,20190304
5369322,C,A,8,20190304
*,S,A,13,20190304
*,S,A,8,20190304
*,S,A,11,20190304
1249711,S,S,9,20190304
1443574,G,A,20,20190304
4431609,X,A,13,20190304
*,S,C,8,20190304
6880733,X,A,9,20190304
2762157,S,S,14,20190304
*,S,A,22,20190304
7640193,C,A,20,20190304
1537676,G,A,8,20190304
7446869,D,A,14,20190304
*,S,A,12,20190304
5468526,S,A,17,20190304
4268152,C,A,23,20190304
5388883,G,A,15,20190304
9775497,C,C,17,20190304
4044387,S,A,19,20190304
1209100,X,A,7,20190304
9256392,C,A,12,20190304
5112579,S,A,18,20190304
*,S,A,16,20190304
5737347,S,S,20,20190304
*,S,A,19,20190304
5065420,X,A,18,20190304
7075826,C,A,8,20190304
4961933,G,A,16,20190304
2891020,C,A,10,20190304
7612111,X,A,20,20190304
7158511,S,S,9,20190304
8110378,S,A,13,20190304
7835976,C,A,16,20190304
2561618,G,A,11,20190304
5715969,X,A,9,20190304
4527975,S,S,14,20190304
7791704,X,A,13,20190304
*,S,C,8,20190304
*,S,A,12,20190304
2067220,D,A,14,20190304
2561738,C,A,22,20190304
2507749,X,A,3,20190304
7923562,X,A,8,20190304
2113661,G,A,15,20190304
2241212,C,C,17,20190304
*,S,A,17,20190304
3125348,C,A,24,20190304
*,S,A,16,20190304
6033094,S,A,18,20190304
*,S,S,19,20190304
*,S,A,17,20190304
4962906,D,A,12,20190304
5939133,X,A,18,20190304
1554829,C,A,8,20190304
*,S,S,20,20190304
5654397,G,A,19,20190304
9108614,S,A,13,20190304
6181138,S,S,9,20190304
7248513,G,A,16,20190304
9836102,D,A,21,20190304
6328440,C,A,20,20190304
5497595,X,A,9,20190304
7567760,S,S,14,20190304
1732194,C,A,16,20190304
7220435,X,A,11,20190304
9040574,S,A,23,20190304
4022575,D,A,14,20190304
8799933,C,A,13,20190304
1898747,C,S,18,20190304
*,S,A,12,20190304
8836811,G,A,15,20190304
6219928,C,C,17,20190304
5767777,C,A,4,20190304
2532202,X,A,8,20190304
*,S,A,19,20190304
2682291,S,A,18,20190304
*,S,A,17,20190304
*,S,A,7,20190304
*,S,A,16,20190304
3242954,X,A,18,20190304
9543629,C,A,8,20190304
*,S,A,17,20190304
*,S,A,13,20190304
9457038,G,A,16,20190304
6168809,S,S,9,20190304
1688947,G,A,20,20190304
6338115,X,A,17,20190304
7318441,G,A,13,20190304
9573859,X,A,9,20190304
6570914,S,S,14,20190304
*,S,A,22,20190304
2977338,C,A,20,20190304
7506123,C,A,13,20190304
2658301,D,A,14,20190304
5584452,C,A,16,20190304
5066449,C,A,7,20190304
5819675,C,A,23,20190304
9310117,G,A,15,20190304
7536827,C,C,17,20190304
8757570,S,A,19,20190304
6617249,G,A,12,20190304
*,S,S,17,20190304
3867838,S,A,18,20190304
*,S,A,5,20190304
4931399,S,S,20,20190304
*,S,A,19,20190304
8437895,X,A,18,20190304
7266462,C,A,8,20190304
*,S,A,7,20190304
*,S,A,16,20190304
9941670,X,A,20,20190304
2655878,S,S,9,20190304
8194845,G,A,17,20190304
1167846,S,S,7,20190304
7157011,G,A,16,20190304
6381495,X,A,9,20190304
2045000,S,S,14,20190304
8622681,X,A,17,20190304
8726780,G,A,13,20190304
8330409,C,A,16,20190304
6382980,D,A,14,20190304
1121939,C,A,22,20190304
*,S,C,10,20190304
3051745,C,A,13,20190304
4166863,G,A,15,20190304
9650836,C,C,17,20190304
3799657,C,A,7,20190304
3211459,C,A,24,20190304
*,S,A,6,20190304
1274945,S,A,18,20190304
*,S,S,19,20190304
*,S,A,8,20190304
*,S,S,17,20190304
7898562,X,A,18,20190304
6564767,C,A,8,20190304
*,S,S,20,20190304
3329819,G,A,19,20190304
4414485,G,A,17,20190304
4978063,S,S,9,20190304
*,S,A,7,20190304
4956260,D,A,21,20190304
4613041,C,A,20,20190304
4028040,X,A,9,20190304
8476713,S,S,14,20190304
4952269,G,A,7,20190304
1796191,X,A,16,20190304
4412234,S,A,23,20190304
9579160,D,A,14,20190304
1265313,X,A,17,20190304
5303197,C,S,18,20190304
1433052,D,A,16,20190304
8434825,G,A,15,20190304
5734951,C,C,17,20190304
*,S,C,10,20190304
1711553,C,A,13,20190304
*,S,A,19,20190304
6823578,S,A,18,20190304
3736243,C,A,7,20190304
1006210,S,A,11,20190304
*,S,A,6,20190304
7351218,X,A,18,20190304
2313348,C,A,8,20190304
*,S,A,8,20190304
*,S,S,17,20190304
*,S,A,7,20190304
2096236,S,S,9,20190304
8663724,G,A,20,20190304
8434393,G,S,8,20190304
2787442,G,A,17,20190304
2813679,X,A,9,20190304
6810623,S,S,14,20190304
*,S,A,22,20190304
4797376,C,A,20,20190304
7003509,X,C,17,20190304
5583901,D,A,14,20190304
7992183,G,A,7,20190304
4826272,X,A,12,20190304
1428203,C,A,23,20190304
8552686,G,A,15,20190304
2651946,C,C,17,20190304
6384181,S,A,19,20190304
*,S,A,17,20190304
3854508,C,A,7,20190304
2960510,S,A,18,20190304
3871385,G,C,10,20190304
8526867,S,S,20,20190304
*,S,A,19,20190304
5306912,X,A,18,20190304
5568892,C,A,8,20190304
6959513,S,A,11,20190304
*,S,A,6,20190304
3800450,X,A,20,20190304
5549788,S,S,9,20190304
*,S,A,8,20190304
*,S,A,12,20190304
*,S,A,7,20190304
8342939,X,A,9,20190304
2895397,S,S,14,20190304
5675605,G,A,8,20190304
2960399,G,A,17,20190304
9573557,G,A,7,20190304
4264380,D,A,14,20190304
3952363,C,A,22,20190304
9102621,D,A,15,20190304
2751361,C,C,17,20190304
8943797,G,A,15,20190304
1214981,C,C,17,20190304
8263115,C,A,12,20190304
8323394,C,A,24,20190304
2068344,X,A,10,20190304
9893772,S,A,18,20190304
*,S,S,19,20190304
*,S,A,13,20190304
2713987,D,A,7,20190304
6774224,X,A,18,20190304
1130730,C,A,8,20190304
*,S,S,20,20190304
6036006,G,A,19,20190304
*,S,A,8,20190304
4638955,S,S,9,20190304
*,S,A,11,20190304
4679749,D,A,21,20190304
4964136,C,A,20,20190304
4290353,X,A,9,20190304
9155319,S,S,14,20190304
*,S,A,12,20190304
*,S,A,7,20190304
3360501,S,A,23,20190304
4399580,D,A,14,20190304
4202957,G,A,8,20190304
2726134,C,S,18,20190304
8515882,G,A,7,20190304
1977005,G,A,15,20190304
2514493,C,C,17,20190304
*,S,A,16,20190304
1689507,C,C,17,20190304
*,S,A,19,20190304
6196646,S,A,18,20190304
9356890,C,A,12,20190304
*,S,A,16,20190304
5339646,X,A,10,20190304
3735224,X,A,18,20190304
1139194,C,A,8,20190304
*,S,A,13,20190304
*,S,A,8,20190304
*,S,A,11,20190304
4791102,S,S,9,20190304
4030706,G,A,20,20190304
1092980,X,A,13,20190304
*,S,C,8,20190304
2392112,X,A,9,20190304
8752004,S,S,14,20190304
*,S,A,22,20190304
6402648,C,A,20,20190304
5083777,G,A,8,20190304
4710504,D,A,14,20190304
*,S,A,12,20190304
3558727,S,A,17,20190304
7575720,C,A,23,20190304
5856908,G,A,15,20190304
6351854,C,C,17,20190304
6637188,S,A,19,20190304
9087646,X,A,7,20190304
9169363,C,A,12,20190304
6258512,S,A,18,20190304
*,S,A,16,20190304
9008857,S,S,20,20190304
*,S,A,19,20190304
6238245,X,A,18,20190304
6292603,C,A,8,20190304
6568838,G,A,16,20190304
2885517,C,A,10,20190304
9653119,X,A,20,20190304
1570359,S,S,9,20190304
9402529,S,A,13,20190304
5282502,C,A,16,20190304
2956592,G,A,11,20190304
4951064,X,A,9,20190304
6066355,S,S,14,20190304
2369000,X,A,13,20190304
*,S,C,8,20190304
*,S,A,12,20190304
6472248,D,A,14,20190304
4304027,C,A,22,20190304
5774904,X,A,3,20190304
9659514,X,A,8,20190304
3192044,G,A,15,20190304
2917074,C,C,17,20190304
*,S,A,17,20190304
6921633,C,A,24,20190304
*,S,A,16,20190304
9609345,S,A,18,20190304
*,S,S,19,20190304
*,S,A,17,20190304
1863823,D,A,12,20190304
2395103,X,A,18,20190304
4868584,C,A,8,20190304
*,S,S,20,20190304
8927309,G,A,19,20190304
2144476,S,A,13,20190304
1406099,S,S,9,20190304
6320366,G,A,16,20190304
5676473,D,A,21,20190304
7366519,C,A,20,20190304
1234216,X,A,9,20190304
9221184,S,S,14,20190304
9133759,C,A,16,20190304
3339761,X,A,11,20190304
6804785,S,A,23,20190304
2424379,D,A,14,20190304
2080325,C,A,13,20190304
7770228,C,S,18,20190304
*,S,A,12,20190304
8555712,G,A,15,20190304
8390311,C,C,17,20190304
3607776,C,A,4,20190304
3032352,X,A,8,20190304
*,S,A,19,20190304
5637583,S,A,18,20190304
*,S,A,17,20190304
*,S,A,7,20190304
*,S,A,16,20190304
8961519,X,A,18,20190304
3833912,C,A,8,20190304
*,S,A,17,20190304
*,S,A,13,20190304
9298125,G,A,16,20190304
6651936,S,S,9,20190304
3386686,G,A,20,20190304
8822108,X,A,17,20190304
3719617,G,A,13,20190304
6652367,X,A,9,20190304
7468638,S,S,14,20190304
*,S,A,22,20190304
6199244,C,A,20,20190304
6399528,C,A,13,20190304
3432558,D,A,14,20190304
5970602,C,A,16,20190304
3904456,C,A,7,20190304
5751075,C,A,23,20190304
7264218,G,A,15,20190304
4135469,C,C,17,20190304
9095791,S,A,19,20190304
7484809,G,A,12,20190304
*,S,S,17,20190304
1421821,S,A,18,20190304
*,S,A,5,20190304
4699776,S,S,20,20190304
